,document_id,sentence_number,sentence_text,tagged_text,ner_tag,tagged_text_loci,ner_model,probability
2622,1630202195760279552,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2623,1630202195760279552,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2624,1630202159940894720,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2625,1630202159940894720,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2626,1630202124075401216,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2627,1630202124075401216,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2628,1630202096724369419,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2629,1630202096724369419,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2630,1630202060401704960,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2631,1630202060401704960,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2632,1630202025731584001,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2633,1630202025731584001,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2634,1630201986317418497,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2635,1630201986317418497,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2636,1630201957234409472,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2637,1630201957234409472,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2638,1630201892105232385,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2639,1630201892105232385,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2640,1630198555276378113,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2641,1630198555276378113,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2642,1630198522439143430,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2643,1630198522439143430,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2644,1630198483457277953,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2645,1630198483457277953,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2646,1630198452373315591,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2647,1630198452373315591,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2648,1630198423331962882,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2649,1630198423331962882,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2650,1630198384698195968,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2651,1630198384698195968,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2652,1630198352766971904,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2653,1630198352766971904,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2654,1630198323239096320,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2655,1630198323239096320,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2656,1630198294709420039,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2657,1630198294709420039,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2658,1630198228682690562,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2659,1630198228682690562,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2660,1630198182323036161,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2661,1630198182323036161,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2662,1630198146809872384,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2663,1630198146809872384,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2664,1630198113679069184,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2665,1630198113679069184,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2666,1630198080518889473,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2667,1630198080518889473,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2668,1630198046058487809,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2669,1630198046058487809,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2670,1630198011195428866,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2671,1630198011195428866,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2672,1630197977691353088,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2673,1630197977691353088,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2674,1630197945227444230,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2675,1630197945227444230,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2676,1630197914793553920,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2677,1630197914793553920,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2678,1630197870057115648,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan,B-location,9,tner/bert-large-tweetner7-2020,0.999985
2679,1630197870057115648,1,4killed 14 injured in ied blast at market in balochistan the balochistan province has experienced a surge in violent incidents in recent months including bombings and targeted attacks leading to heightened security measures and public safety concerns ,balochistan province,B-location,11,tner/bert-large-tweetner7-2020,0.999959
2680,1630194329812606989,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2681,1630194329812606989,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2682,1630194292739256326,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2683,1630194292739256326,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2684,1630194231414337538,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2685,1630194231414337538,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2686,1630194197260115968,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2687,1630194197260115968,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2688,1630194145036754946,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2689,1630194145036754946,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2690,1630194117924773888,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2691,1630194117924773888,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2692,1630194077076533248,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2693,1630194077076533248,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2694,1630194040061698048,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2695,1630194040061698048,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2696,1630194000337461249,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2697,1630194000337461249,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2698,1630193960026087424,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2699,1630193960026087424,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2700,1630193916740763650,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2701,1630193916740763650,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2702,1630193878337724419,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2703,1630193878337724419,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2704,1630193840337428481,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2705,1630193840337428481,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2706,1630193803775688706,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2707,1630193803775688706,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2708,1630193760947642368,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2709,1630193760947642368,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2710,1630193740055736320,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2711,1630193740055736320,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2712,1630193702197927937,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2713,1630193702197927937,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2714,1630193665682337792,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2715,1630193665682337792,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2716,1630193626465677319,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,pakistan,B-location,26,tner/bert-large-tweetner7-2020,0.999978
2717,1630193626465677319,1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province ,balochistan province,B-location,29,tner/bert-large-tweetner7-2020,0.970832
2718,1630190254958292998,1,one person injured in ied blast in manipur  ,manipur,B-location,7,tner/bert-large-tweetner7-2020,0.999979
2719,1630187860157698053,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
2720,1630187860157698053,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
2721,1630178255952044032,1,a child was killed while two others injured in an improvised exclusive device blast in wana sub division of lower south waziristan today ,wana sub division,B-location,15,tner/bert-large-tweetner7-2020,0.999979
2722,1630178255952044032,1,a child was killed while two others injured in an improvised exclusive device blast in wana sub division of lower south waziristan today ,lower south waziristan,B-location,19,tner/bert-large-tweetner7-2020,0.9989
2723,1630176263200727041,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
2724,1630176263200727041,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
2725,1630175562441302016,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
2726,1630175562441302016,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
2727,1630173656541192195,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
2728,1630173656541192195,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
2729,1630172453648601090,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
2730,1630172453648601090,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
2731,1630172018703310851,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
2732,1630172018703310851,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
2733,1630171786796048385,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
2734,1630171786796048385,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
2735,1630171721239019523,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
2736,1630171721239019523,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
2737,1630170799268155392,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
2738,1630170799268155392,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
2739,1630169730504880128,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
2740,1630169730504880128,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
2741,1630167202317099009,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
2742,1630167202317099009,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,pakistan restive balochistan,B-location,25,tner/bert-large-tweetner7-2020,0.999968
2743,1630166269877166082,1, at least six occupying napak forces personnels were seriously injured after their vehicle was targeted in an ied attack in area of district of when they were performing their duties during the so called local government lg elections ,occupying napak,B-group,4,tner/bert-large-tweetner7-2020,0.999982
2744,1630166269877166082,1, at least six occupying napak forces personnels were seriously injured after their vehicle was targeted in an ied attack in area of district of when they were performing their duties during the so called local government lg elections ,called local,B-event,34,tner/bert-large-tweetner7-2020,0.64728
2745,1630165522796138499,1,alert 6 levies personnel were injured in a roadside improvised explosive device ied blast levies staff were performing duties during the local bodies elections in the jintali area of kohlu district balochistan officials,levies,B-group,2,tner/bert-large-tweetner7-2020,0.999591
2746,1630165522796138499,1,alert 6 levies personnel were injured in a roadside improvised explosive device ied blast levies staff were performing duties during the local bodies elections in the jintali area of kohlu district balochistan officials,levies,B-group,14,tner/bert-large-tweetner7-2020,0.999606
2747,1630165522796138499,1,alert 6 levies personnel were injured in a roadside improvised explosive device ied blast levies staff were performing duties during the local bodies elections in the jintali area of kohlu district balochistan officials,local bodies elections,B-event,21,tner/bert-large-tweetner7-2020,0.998526
2748,1630165522796138499,1,alert 6 levies personnel were injured in a roadside improvised explosive device ied blast levies staff were performing duties during the local bodies elections in the jintali area of kohlu district balochistan officials,jintali area,B-location,26,tner/bert-large-tweetner7-2020,0.999986
2749,1630165522796138499,1,alert 6 levies personnel were injured in a roadside improvised explosive device ied blast levies staff were performing duties during the local bodies elections in the jintali area of kohlu district balochistan officials,kohlu district,B-location,29,tner/bert-large-tweetner7-2020,0.999983
2750,1630164565278457858,1,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,improvised explosive device,B-product,4,tner/bert-large-tweetner7-2020,0.612468
