id,foundation_name,tweet,tweet_date,tweeted_by_foundation,query_term,handle_type,region,tweet_pp,Topic,Count,Name
1538852241720868865,aapp_burma,rt the series is to commemorate the upcoming the international day in support of torture survivors held alongside our partners ,2022-06-20,True,@aapp_burma,Org,Myanmar, the series is to commemorate the upcoming the international day in suppo of toure survivors held alongside our paners ,7,25,7_miss_dont_series_30am
1538788001970393088,ChinHumanRights,on the occasion of this years world refugee day commends the people government of mizoram for their compassion and care as well as self less and bold actions to assist and stand up for chin and other refugees from ,2022-06-20,True,@ChinHumanRights,Org,Myanmar,on the occasion of this years world refugee day commends the people government of mizoram for their compassion and care as well as self less and bold actions to assist and stand up for chin and other refugees from ,6,25,6_rohingya_genocide_refugees_mizoram
1538810611160829954,MTA_Calendar,we team fom join our friends 459 myanmar regional international organizations including civil society organizations call on to ensure so that oil gas revenue does not fund the murderous junta ,2022-06-20,True,@MTA_Calendar,Org,Asia,we team fom join our friends 459 myanmar regional international organizations including civil society organizations call on to ensure so that oil gas revenue does not fund the murderous junta ,0,95,0_myanmar_burma_military_myanmars
1538809740922392576,MTA_Calendar,rt its day 3 and were still up for a hot discussion for those who want to join please give your zoom name and well see ,2022-06-20,True,@MTA_Calendar,Org,Asia, its day 3 and were still up for a hot discussion for those who want to join please give your zoom name and well see ,7,25,7_miss_dont_series_30am
1539172518522564608,PVamplify,rt join the first hearing of the intl parliamentary inquiry on myanmar 22 june 1100 utc 1730 myanmar zoom ,2022-06-21,True,@PVamplify,Org,Myanmar, join the first hearing of the intl parliamentary inquiry on myanmar 22 june 1100 utc 1730 myanmar zoom ,0,95,0_myanmar_burma_military_myanmars
1539271225599729664,WITNESS_Asia,rt as education is not accessible to everyone the communities in are mostly illiterate the people ca ,2022-06-21,True,@WITNESS_Asia,Org,Asia, as education is not accessible to everyone the communities in are mostly illiterate the people ca ,10,10,10_reach_education_principled_mindset
1539073368254603264,Anfrel, here are the incidents and developments in that the asian network for free elections monitored from 13 19 june 2022  read the full update here ,2022-06-21,True,@Anfrel,Org,Asia, here are the incidents and developments in that the asian network for free elections monitored from 13 19 june 2022  read the full update here ,1,65,1_elections_asian_free_here
1539390888207650817,waiwainu,rt june 27 at 13 30 gva side event from and justice for the and all people in w ,2022-06-21,True,@waiwainu,Activist,Myanmar, june 27 at 13 30 gva side event from and justice for the and all people in w ,7,25,7_miss_dont_series_30am
1539255152078729218,FreeRoCoalition,rt we are proud to sign onto this letter with and 450 orgs the french ,2022-06-21,True,@FreeRoCoalition,Org,Myannmar, we are proud to sign onto this letter with and 450 orgs the french ,7,25,7_miss_dont_series_30am
1539556698645336064,aapp_burma,rt the series is to commemorate international day in support of victims and torture a collaboration ,2022-06-22,True,@aapp_burma,Org,Myanmar, the series is to commemorate international day in suppo of victims and toure a collaboration ,7,25,7_miss_dont_series_30am
1539430185224663040,aapp_burma,rt at least 2 000 civilians in myanmar have been killed by the military since the coup according to far from put ,2022-06-22,True,@aapp_burma,Org,Myanmar, at least 2 000 civilians in myanmar have been killed by the military since the coup according to far from put ,-1,168,-1_people_at_to_in
1539430166128013312,aapp_burma,rt the number of those killed by the military and documented by is now at 2000 a number that is certain ,2022-06-22,True,@aapp_burma,Org,Myanmar, the number of those killed by the military and documented by is now at 2000 a number that is ceain ,2,61,2_junta_13_juntas_they
1539489779318149122,PVamplify,rt join the first hearing of the intl parliamentary inquiry on myanmar today 22 june 1100 utc 1730 myanmar zoom ,2022-06-22,True,@PVamplify,Org,Myanmar, join the first hearing of the intl parliamentary inquiry on myanmar today 22 june 1100 utc 1730 myanmar zoom ,0,95,0_myanmar_burma_military_myanmars
1539456484987535361,PVamplify,rt 459 burmese and international civil society organizations issued a joint statement via urging the french govt ,2022-06-22,True,@PVamplify,Org,Myanmar, 459 burmese and international civil society organizations issued a joint statement via urging the french govt ,0,95,0_myanmar_burma_military_myanmars
1539607522780364800,MissWHPT,rt s invitation to junta will be seen as a sign of encouragement to cont carrying out their human rights ,2022-06-22,True,@MissWHPT,Activist,Myanmar, s invitation to junta will be seen as a sign of encouragement to cont carrying out their human rights ,2,61,2_junta_13_juntas_they
1539516016283164673,Anfrel, multiparty democracy is important amid an electoral environment where political dynasties undermine pluralism this is true in the and in where the hun sen government continue to undermine opposition parties ,2022-06-22,True,@Anfrel,Org,Asia, multipay democracy is impoant amid an electoral environment where political dynasties undermine pluralism this is true in the and in where the hun sen government continue to undermine opposition paies ,1,65,1_elections_asian_free_here
1539514628413108224,Anfrel, voting process was affected by the malfunctioning of vote counting machines in the it did not help that the comelec took time to respond to such issue which resulted to voters waiting up to 10 hours to vote there was issue about vote secrecy ,2022-06-22,True,@Anfrel,Org,Asia, voting process was affected by the malfunctioning of vote counting machines in the it did not help that the comelec took time to respond to such issue which resulted to voters waiting up to 10 hours to vote there was issue about vote secrecy ,1,65,1_elections_asian_free_here
1539511223540011008,Anfrel, executive director chandanie watawala shares anfrels insights on the recent in southeast asia including and the ,2022-06-22,True,@Anfrel,Org,Asia, executive director chandanie watawala shares anfrels insights on the recent in southeast asia including and the ,-1,168,-1_people_at_to_in
1539423381279211520,Anfrel,rt tune into s webinar on and in featuring remarks from gndem members and ,2022-06-22,True,@Anfrel,Org,Asia, tune into s webinar on and in featuring remarks from gndem members and ,3,31,3_humanitarian_beyond_five_point
1539708795303206915,waiwainu,rt  refugees live in fear deteriorating conditions in thailand bangladesh neighboring countries ,2022-06-22,True,@waiwainu,Activist,Myanmar,  refugees live in fear deteriorating conditions in thailand bangladesh neighboring countries ,-1,168,-1_people_at_to_in
1539607576572215296,waiwainu,rt our founder executive director since attempting to overthrow an elected government last year the milit ,2022-06-22,True,@waiwainu,Activist,Myanmar, our founder executive director since attempting to ovehrow an elected government last year the milit ,-1,168,-1_people_at_to_in
1539797059011854337,USEmbassyBurma,rt we all benefit from an inclusive society discrimination and violence targeting lgbtqi persons hurt everyone and limit our ,2022-06-23,True,@USEmbassyBurma,Org,Myanmar, we all benefit from an inclusive society discrimination and violence targeting lgbtqi persons hu everyone and limit our ,5,26,5_rights_human_violations_abuses
1539972144351678466,Altsean,rt on 23 jun 2019 kyaw zin win took his own life after being harassed forcibly outed as gay his death was dismissed as menta ,2022-06-23,True,@Altsean,Org,Myanmar, on 23 jun 2019 kyaw zin win took his own life after being harassed forcibly outed as gay his death was dismissed as menta ,-1,168,-1_people_at_to_in
1539968035502510083,RapporteurUn,rt states should follow s lead in moving from a policy of noninterference to one of non indifference ,2022-06-23,True,@RapporteurUn,Individual,Myanmar, states should follow s lead in moving from a policy of noninterference to one of non indifference ,10,10,10_reach_education_principled_mindset
1540084099242930176,JusticeMyanmar,rt the biden administration should listen to the people of myanmar and do what it can to cut off the money supporting the ,2022-06-23,True,@JusticeMyanmar,Org,Myanmar, the biden administration should listen to the people of myanmar and do what it can to cut off the money suppoing the ,0,95,0_myanmar_burma_military_myanmars
1539811412012572672,JusticeMyanmar,rt if lets illegal criminal junta host this national security meeting in that would be totally unac ,2022-06-23,True,@JusticeMyanmar,Org,Myanmar, if lets illegal criminal junta host this national security meeting in that would be totally unac ,2,61,2_junta_13_juntas_they
1539958775875919872,thinzashunleiyi,rt sanctions would save lives by cutting off a critical revenue stream that has helped bankroll the repression of myanmar s p ,2022-06-23,True,@thinzashunleiyi,Activist,Myanmar, sanctions would save lives by cutting off a critical revenue stream that has helped bankroll the repression of myanmar s p ,0,95,0_myanmar_burma_military_myanmars
1539930840599121920,thinzashunleiyi,rt tens of thousands have taken up arms in the jungle reliant on the support of ethnic minority resistance organization ,2022-06-23,True,@thinzashunleiyi,Activist,Myanmar, tens of thousands have taken up arms in the jungle reliant on the suppo of ethnic minority resistance organization ,-1,168,-1_people_at_to_in
1539930824128077825,thinzashunleiyi,rt we must start with cutting off the tatmadaw s access to planes bombs bullets jet fuel surveillance equipment ot ,2022-06-23,True,@thinzashunleiyi,Activist,Myanmar, we must sta with cutting off the tatmadaw s access to planes bombs bullets jet fuel surveillance equipment ot ,2,61,2_junta_13_juntas_they
1540165849373634560,thinzashunleiyi,rt calls for sanctions on moge are being spearheaded not from abroad but from within myanmar says who c ,2022-06-24,True,@thinzashunleiyi,Activist,Myanmar, calls for sanctions on moge are being spearheaded not from abroad but from within myanmar says who c ,0,95,0_myanmar_burma_military_myanmars
1540165599250493440,thinzashunleiyi,rt washington has refrained from taking a simple step that would weaken the generals ability to make war on their own people ,2022-06-24,True,@thinzashunleiyi,Activist,Myanmar, washington has refrained from taking a simple step that would weaken the generals ability to make war on their own people ,2,61,2_junta_13_juntas_they
1540165522180157445,thinzashunleiyi,rt sanctions need not turn the gas off and we are offended by the suggestion that we trade our freedom and safety for a few ,2022-06-24,True,@thinzashunleiyi,Activist,Myanmar, sanctions need not turn the gas off and we are offended by the suggestion that we trade our freedom and safety for a few ,-1,168,-1_people_at_to_in
1541025702375395328,thinzashunleiyi,rt what we are witnessing in is a revolution we are undertaking a revolution that is vibrant ,2022-06-26,True,@thinzashunleiyi,Activist,Myanmar, what we are witnessing in is a revolution we are undeaking a revolution that is vibrant ,-1,168,-1_people_at_to_in
1541353772437254144,aapp_burma,rt while war sweeps across ukraine the war continues across myanmar too every day is tracking the lives killed ,2022-06-27,True,@aapp_burma,Org,Myanmar, while war sweeps across ukraine the war continues across myanmar too every day is tracking the lives killed ,0,95,0_myanmar_burma_military_myanmars
1541389786799558656,WITNESS_Asia,rt have you read one of our most popular recent blogs it s an incredible interview with filmmaker irene yuliana ,2022-06-27,True,@WITNESS_Asia,Org,Asia, have you read one of our most popular recent blogs it s an incredible interview with filmmaker irene yuliana ,-1,168,-1_people_at_to_in
1541424337126772736,Altsean,rt  for altsean burma is celebrating heroes from the amazing yaya is a dedicate ,2022-06-27,True,@Altsean,Org,Myanmar,  for altsean burma is celebrating heroes from the amazing yaya is a dedicate ,0,95,0_myanmar_burma_military_myanmars
1541406240609341442,Anfrel,here are the incidents and developments in that the asian network for free elections monitored from 20 26 june 2022  read the full here ,2022-06-27,True,@Anfrel,Org,Asia,here are the incidents and developments in that the asian network for free elections monitored from 20 26 june 2022  read the full here ,1,65,1_elections_asian_free_here
1541399709398765568,JusticeMyanmar,rt  the coup in is both physical and digital and shutdowns are being abused by the myanmar military to enforce silence ,2022-06-27,True,@JusticeMyanmar,Org,Myanmar,  the coup in is both physical and digital and shutdowns are being abused by the myanmar military to enforce silence ,0,95,0_myanmar_burma_military_myanmars
1541361111295205376,JusticeMyanmar,rt with devastating consequences abortion is illegal in myanmar and now in many us states we stand in solidarity with wo ,2022-06-27,True,@JusticeMyanmar,Org,Myanmar, with devastating consequences aboion is illegal in myanmar and now in many us states we stand in solidarity with wo ,0,95,0_myanmar_burma_military_myanmars
1541335104584568833,JusticeMyanmar,rt when civil society in one place is crushed there is a knock on effect sometimes less obvious but there is a clear example ,2022-06-27,True,@JusticeMyanmar,Org,Myanmar, when civil society in one place is crushed there is a knock on effect sometimes less obvious but there is a clear example ,8,13,8_filming_protests_safely_ethically
1541278156967268352,thinzashunleiyi,rt s junta owned oil and gas company moge provides half of the hard currency that the military can use to pa ,2022-06-27,True,@thinzashunleiyi,Activist,Myanmar, s junta owned oil and gas company moge provides half of the hard currency that the military can use to pa ,-1,168,-1_people_at_to_in
1541405040115650561,waiwainu,rt  the reality is that the situation in is not a political crisis anymore but is in fact a human rig ,2022-06-27,True,@waiwainu,Activist,Myanmar,  the reality is that the situation in is not a political crisis anymore but is in fact a human rig ,-1,168,-1_people_at_to_in
1541405014635184128,waiwainu,rt  therefore to solve this human rights crisis and bring justice to all people in the intl communi ,2022-06-27,True,@waiwainu,Activist,Myanmar,  therefore to solve this human rights crisis and bring justice to all people in the intl communi ,5,26,5_rights_human_violations_abuses
1541389043325435904,waiwainu,rt  after surviving the 2012 wave of state sponsored violence and the 2017 genocidal campaign the militarys a ,2022-06-27,True,@waiwainu,Activist,Myanmar,  after surviving the 2012 wave of state sponsored violence and the 2017 genocidal campaign the militarys a ,2,61,2_junta_13_juntas_they
1541387517055877120,waiwainu,rt whats happening in is no longer a political crisis it s a human rights crisis overlaying a humanitarian crisis ,2022-06-27,True,@waiwainu,Activist,Myanmar, whats happening in is no longer a political crisis it s a human rights crisis overlaying a humanitarian crisis ,-1,168,-1_people_at_to_in
1541264195462758400,waiwainu,rt oops missed one for weds host pari ibrahim of ,2022-06-27,True,@waiwainu,Activist,Myanmar, oops missed one for weds host pari ibrahim of ,7,25,7_miss_dont_series_30am
1541264138101526530,waiwainu,rt event amid hear our founder executive director address the dire situation of and ,2022-06-27,True,@waiwainu,Activist,Myanmar, event amid hear our founder executive director address the dire situation of and ,-1,168,-1_people_at_to_in
1541264039975813121,waiwainu,rt honored to join this critical conversation on international religious freedom with ,2022-06-27,True,@waiwainu,Activist,Myanmar, honored to join this critical conversation on international religious freedom with ,-1,168,-1_people_at_to_in
1541664626844131330,aapp_burma,rt at least 95 people have been tortured to death by the military junta since 1 feb 2021 in a joint statement with nd burma and ,2022-06-28,True,@aapp_burma,Org,Myanmar, at least 95 people have been toured to death by the military junta since 1 feb 2021 in a joint statement with nd burma and ,0,95,0_myanmar_burma_military_myanmars
1541793072165847041,WITNESS_Asia,rt i found myself on the frontlines of a genocide committed largely through sexual violence and rape used ,2022-06-28,True,@WITNESS_Asia,Org,Asia, i found myself on the frontlines of a genocide committed largely through sexual violence and rape used ,6,25,6_rohingya_genocide_refugees_mizoram
1541717146404737024,Anfrel,rt supported by canada s local grants program we partnered w for the presidential elections in ,2022-06-28,True,@Anfrel,Org,Asia, suppoed by canada s local grants program we panered w for the presidential elections in ,1,65,1_elections_asian_free_here
1541714016263086080,Anfrel,the 2022 presidential demonstrated how is celebrated and strong in the country said the asian network for free elections in their final comprehensive international election observation mission report read here ,2022-06-28,True,@Anfrel,Org,Asia,the 2022 presidential demonstrated how is celebrated and strong in the country said the asian network for free elections in their final comprehensive international election observation mission repo read here ,1,65,1_elections_asian_free_here
1541866293451665408,ChinHumanRights, is honoured to have shared a panel with at the public event featuring the launch of the childrens rights report by the special rapporteur at the united nations in geneva speaking about the situation of human rights for the chin people in ,2022-06-28,True,@ChinHumanRights,Org,Myanmar, is honoured to have shared a panel with at the public event featuring the launch of the childrens rights repo by the special rappoeur at the united nations in geneva speaking about the situation of human rights for the chin people in ,5,26,5_rights_human_violations_abuses
1541577772770160640,JusticeMyanmar,rt hong kong authorities including hkex have not acted on apple daily and s investigations which exposed the links b ,2022-06-28,True,@JusticeMyanmar,Org,Myanmar, hong kong authorities including hkex have not acted on apple daily and s investigations which exposed the links b ,1,65,1_elections_asian_free_here
1542048086914113538,cvdom2021,rt prof francis loh is a well respected retired south east asianist professor from penang he frequently visited myanmar durin ,2022-06-29,True,@cvdom2021,Movement,Myanmar, prof francis loh is a well respected retired south east asianist professor from penang he frequently visited myanmar durin ,0,95,0_myanmar_burma_military_myanmars
1542017769725497344,Anfrel, speaks about s communal of june 2022 with lee chung lun campaign and advocacy programme officer of the asian network for free elections read here ,2022-06-29,True,@Anfrel,Org,Asia, speaks about s communal of june 2022 with lee chung lun campaign and advocacy programme officer of the asian network for free elections read here ,1,65,1_elections_asian_free_here
1541972471280066561,Anfrel,icymi released the final comprehensive report on its observation of the 2022 presidential read the full report here ,2022-06-29,True,@Anfrel,Org,Asia,icymi released the final comprehensive repo on its observation of the 2022 presidential read the full repo here ,4,28,4_2022_repo_observation_icymi
1542366692252061696,aapp_burma,rt drawing on reports from we highlighted that rule of law in myanmar has been replaced by the junta s rule by fo ,2022-06-30,True,@aapp_burma,Org,Myanmar, drawing on repos from we highlighted that rule of law in myanmar has been replaced by the junta s rule by fo ,0,95,0_myanmar_burma_military_myanmars
1542653994241167360,PVamplify,rt the myanmar national human rights commission mnhrc controlled by the has continued to be invited to meetings an ,2022-06-30,True,@PVamplify,Org,Myanmar, the myanmar national human rights commission mnhrc controlled by the has continued to be invited to meetings an ,-1,168,-1_people_at_to_in
1542348754358919168,ChinHumanRights,yet another unlawful killing of a child at least 15 deaths of chin children documented by in the past year including the brutal killing of a 13 yr old boy whose hands were bound and thoat slashed by junta soldiers from lib 304 in jan ,2022-06-30,True,@ChinHumanRights,Org,Myanmar,yet another unlawful killing of a child at least 15 deaths of chin children documented by in the past year including the brutal killing of a 13 yr old boy whose hands were bound and thoat slashed by junta soldiers from lib 304 in jan ,2,61,2_junta_13_juntas_they
1542720219495337984,aapp_burma,rt the series is held by alongside  and o ,2022-07-01,True,@aapp_burma,Org,Myanmar, the series is held by alongside  and o ,7,25,7_miss_dont_series_30am
1542691021397827584,WITNESS_Asia,rt i cried when i saw the nature around me being destroyed i felt called to make films about the environment that motivate ,2022-07-01,True,@WITNESS_Asia,Org,Asia, i cried when i saw the nature around me being destroyed i felt called to make films about the environment that motivate ,-1,168,-1_people_at_to_in
1542695062018338816,Altsean,rt its time to celebrate heroes from  colors rainbow is myanmars leading lgbtq rights organisation since ,2022-07-01,True,@Altsean,Org,Myanmar, its time to celebrate heroes from  colors rainbow is myanmars leading lgbtq rights organisation since ,0,95,0_myanmar_burma_military_myanmars
1542705020059394049,Anfrel,the asian network for free elections thanks our member national election observation committee neoc for the warm welcome our team is in to meet various electoral stakeholders ,2022-07-01,True,@Anfrel,Org,Asia,the asian network for free elections thanks our member national election observation committee neoc for the warm welcome our team is in to meet various electoral stakeholders ,1,65,1_elections_asian_free_here
1542663047202115584,Anfrel,rt cambodia as long as threats against the opposition and civil society continue to be prevalent there can t be a ge ,2022-07-01,True,@Anfrel,Org,Asia, cambodia as long as threats against the opposition and civil society continue to be prevalent there can t be a ge ,1,65,1_elections_asian_free_here
1542883995154653188,ChinHumanRights, is honoured to be part of the panel ,2022-07-01,True,@ChinHumanRights,Org,Myanmar, is honoured to be pa of the panel ,9,11,9_hybrid_register_debrief_sharing
1542799251251552256,TniMyanmar,rt why do young people in use drugs what social political economic cultural forces shape their interactio ,2022-07-01,True,@TniMyanmar,Org,Myanmar, why do young people in use drugs what social political economic cultural forces shape their interactio ,-1,168,-1_people_at_to_in
1542901535402754048,waiwainu,rt women girls members in particular many of whom survived military s sexual violence remain at heightene ,2022-07-01,True,@waiwainu,Activist,Myanmar, women girls members in paicular many of whom survived military s sexual violence remain at heightene ,-1,168,-1_people_at_to_in
1543468266156335104,waiwainu,rt announcing the theme for our 11th global assembly in taiwan oct 25 27 claiming the democratic future unifying voices ,2022-07-03,True,@waiwainu,Activist,Myanmar, announcing the theme for our 11th global assembly in taiwan oct 25 27 claiming the democratic future unifying voices ,1,65,1_elections_asian_free_here
1543998824384933888,PVamplify,rt intl community must apply further sanctions to military military affiliated biz targeting lucrative jade gems oi ,2022-07-04,True,@PVamplify,Org,Myanmar, intl community must apply fuher sanctions to military military affiliated biz targeting lucrative jade gems oi ,-1,168,-1_people_at_to_in
1543856582056099840,Anfrel,look the election commission nepal and the asian network for free elections signed today a memorandum of understanding mou to co host the sixth asian electoral stakeholder forum in kathmandu in 2023 know more here ,2022-07-04,True,@Anfrel,Org,Asia,look the election commission nepal and the asian network for free elections signed today a memorandum of understanding mou to co host the sixth asian electoral stakeholder forum in kathmandu in 2023 know more here ,1,65,1_elections_asian_free_here
1543964954247761923,JusticeMyanmar,rt is supporting criminals myanmar junta and russian government its means ccp is a criminal ,2022-07-04,True,@JusticeMyanmar,Org,Myanmar, is suppoing criminals myanmar junta and russian government its means ccp is a criminal ,0,95,0_myanmar_burma_military_myanmars
1543895165890625536,JusticeMyanmar,rt the chinese govt is aiding abetting authoritarian regimes across the world dystopian surveillance tech has already been ,2022-07-04,True,@JusticeMyanmar,Org,Myanmar, the chinese govt is aiding abetting authoritarian regimes across the world dystopian surveillance tech has already been ,1,65,1_elections_asian_free_here
1544319936599937024,WITNESS_Asia,rt useful from 10 tips on filming protests police military violence safely effectively ethically not always ,2022-07-05,True,@WITNESS_Asia,Org,Asia, useful from 10 tips on filming protests police military violence safely effectively ethically not always ,8,13,8_filming_protests_safely_ethically
1544389023552118784,WomensPeaceNW,rt live tweet there were opportunities to stop the but the international community failed to ,2022-07-05,True,@WomensPeaceNW,Org,Myanmar, live tweet there were oppounities to stop the but the international community failed to ,-1,168,-1_people_at_to_in
1544251875163521024,Anfrel,here are the incidents and developments in that the asian network for free elections monitored from 27 june 3 july 2022  read the full here ,2022-07-05,True,@Anfrel,Org,Asia,here are the incidents and developments in that the asian network for free elections monitored from 27 june 3 july 2022  read the full here ,1,65,1_elections_asian_free_here
1544169448034029568,Anfrel,the newsletter e bulletin is out here are the news and updates about the activities and programs anfrel implemented from april to june 2022 know more here ,2022-07-05,True,@Anfrel,Org,Asia,the newsletter e bulletin is out here are the news and updates about the activities and programs anfrel implemented from april to june 2022 know more here ,-1,168,-1_people_at_to_in
1545402945986232320,WITNESS_Asia,rt due to the violences of war and genocide many are survivors of community members like ,2022-07-08,True,@WITNESS_Asia,Org,Asia, due to the violences of war and genocide many are survivors of community members like ,-1,168,-1_people_at_to_in
1545515304196837379,ChinHumanRights,rt mark your calendars we are hosting a virtual event on the right to seek safety next saturday july 16th with amazing panelists ,2022-07-08,True,@ChinHumanRights,Org,Myanmar, mark your calendars we are hosting a viual event on the right to seek safety next saturday july 16th with amazing panelists ,7,25,7_miss_dont_series_30am
1545650410089693184,aapp_burma,rt report launch of accountability for the junta criminals aapp calls for accountability through in depth study into the mi ,2022-07-09,True,@aapp_burma,Org,Myanmar, repo launch of accountability for the junta criminals aapp calls for accountability through in depth study into the mi ,-1,168,-1_people_at_to_in
1545809133110145029,ChinHumanRights,the military has shelled populated villages in response it has also laid landmines that appear to target civilians salai mang hre lian a spokesperson for the told rfa ,2022-07-09,True,@ChinHumanRights,Org,Myanmar,the military has shelled populated villages in response it has also laid landmines that appear to target civilians salai mang hre lian a spokesperson for the told rfa ,-1,168,-1_people_at_to_in
1545873324349485057,JusticeMyanmar,rt excellent have blocked mrtv after being contacted by ,2022-07-09,True,@JusticeMyanmar,Org,Myanmar, excellent have blocked mv after being contacted by ,-1,168,-1_people_at_to_in
1545936088467771392,Anfrel,its election day today in there are 125 seats being contested in the 2022 japanese upper house the asian network for free elections wishes the people of japan safe and peaceful ,2022-07-10,True,@Anfrel,Org,Asia,its election day today in there are 125 seats being contested in the 2022 japanese upper house the asian network for free elections wishes the people of japan safe and peaceful ,1,65,1_elections_asian_free_here
1546378677121732609,aapp_burma,rt argues that military leaders should be held accountable for the crimes committed by their subordinates as ,2022-07-11,True,@aapp_burma,Org,Myanmar, argues that military leaders should be held accountable for the crimes committed by their subordinates as ,-1,168,-1_people_at_to_in
1546378622306381829,aapp_burma,rt new report by nd burma member tackles the impunity of junta military leaders for crimes violating international ,2022-07-11,True,@aapp_burma,Org,Myanmar, new repo by nd burma member tackles the impunity of junta military leaders for crimes violating international ,0,95,0_myanmar_burma_military_myanmars
1546458334936862720,JusticeMyanmar,rt major strike by garment workers in factory owned by canadian nationals chen ken chien yu chen kuan yu dan ,2022-07-11,True,@JusticeMyanmar,Org,Myanmar, major strike by garment workers in factory owned by canadian nationals chen ken chien yu chen kuan yu dan ,0,95,0_myanmar_burma_military_myanmars
1546288132764893184,JusticeMyanmar,rt since coup attempt investors suspended shweli 3 deedoke dams kansai electric power co kepco told us ,2022-07-11,True,@JusticeMyanmar,Org,Myanmar, since coup attempt investors suspended shweli 3 deedoke dams kansai electric power co kepco told us ,-1,168,-1_people_at_to_in
1547506436250357760,Anfrel,icymi here are the incidents and developments in that the asian network for free elections monitored from 4 10 july 2022  read the full here ,2022-07-14,True,@Anfrel,Org,Asia,icymi here are the incidents and developments in that the asian network for free elections monitored from 4 10 july 2022  read the full here ,1,65,1_elections_asian_free_here
1547408647231504384,Anfrel,rt the asian network for free elections is deeply concerned about the situation in we express our solidarity ,2022-07-14,True,@Anfrel,Org,Asia, the asian network for free elections is deeply concerned about the situation in we express our solidarity ,1,65,1_elections_asian_free_here
1547400739407835136,Anfrel,here are the incidents and developments in that the asian network for free elections monitored from 4 10 july 2022  read the full here ,2022-07-14,True,@Anfrel,Org,Asia,here are the incidents and developments in that the asian network for free elections monitored from 4 10 july 2022  read the full here ,1,65,1_elections_asian_free_here
1548081067898179585,YasminJUllah,rt gonna leave you with 2 things today 1st important discussion between on the fight to abolish t ,2022-07-15,True,@YasminJUllah,Activist,Myanmar, gonna leave you with 2 things today 1st impoant discussion between on the fight to abolish t ,7,25,7_miss_dont_series_30am
1548028451713474560,ChinHumanRights,rt today is the last day to register for the second part of our right to seek safety series join panelists from ,2022-07-15,True,@ChinHumanRights,Org,Myanmar, today is the last day to register for the second pa of our right to seek safety series join panelists from ,9,11,9_hybrid_register_debrief_sharing
1549021735391211521,DVB_English,rt when people violate the law it becomes the norm and investigated thailands fishery indus ,2022-07-18,True,@DVB_English,News,Myanmar, when people violate the law it becomes the norm and investigated thailands fishery indus ,-1,168,-1_people_at_to_in
1550038896943058944,OCHAAsiaPac,rt  multi dimensional crisis in sri lanka 5 7m people in need 1 7m people targeted 57 4k people reached situati ,2022-07-21,True,@OCHAAsiaPac,Org,Asia Pacific,  multi dimensional crisis in sri lanka 5 7m people in need 1 7m people targeted 57 4k people reached situati ,-1,168,-1_people_at_to_in
1550254847860961280,kyawhsanhlaing1,rt although rakhine state has remained comparatively stable since the coup its people have suffered serious social and economic da ,2022-07-21,True,@kyawhsanhlaing1,Journalist,Myanmar, although rakhine state has remained comparatively stable since the coup its people have suffered serious social and economic da ,-1,168,-1_people_at_to_in
1550235800213798915,MyanmarWitness,rt moso killings new report out now myanmar witness have released a full report into the mass killing of over 30 peop ,2022-07-21,True,@MyanmarWitness,Org,Myanmar, moso killings new repo out now myanmar witness have released a full repo into the mass killing of over 30 peop ,-1,168,-1_people_at_to_in
1550039062878523392,WITNESS_Asia,rt video is utilized all around the world to expose human rights abuses and their perpetrators find out more by followi ,2022-07-21,True,@WITNESS_Asia,Org,Asia, video is utilized all around the world to expose human rights abuses and their perpetrators find out more by followi ,5,26,5_rights_human_violations_abuses
1549998356092448768,Anfrel,here are the incidents and developments in that the asian network for free elections monitored from 11 17 july 2022  read the full here ,2022-07-21,True,@Anfrel,Org,Asia,here are the incidents and developments in that the asian network for free elections monitored from 11 17 july 2022  read the full here ,1,65,1_elections_asian_free_here
1550253113713590278,JusticeMyanmar,rt with the news of ooredoo leaving and telenor gone telco towers are having to deal with with military cronies in new owne ,2022-07-21,True,@JusticeMyanmar,Org,Myanmar, with the news of ooredoo leaving and telenor gone telco towers are having to deal with with military cronies in new owne ,2,61,2_junta_13_juntas_they
1549972640433045504,JusticeMyanmar,rt so not only has the australian government failed to adopt any targeted sanctions since myanmars coup but now disturbin ,2022-07-21,True,@JusticeMyanmar,Org,Myanmar, so not only has the australian government failed to adopt any targeted sanctions since myanmars coup but now disturbin ,0,95,0_myanmar_burma_military_myanmars
1549945461427081218,JusticeMyanmar,rt any responsible visitor to myanmar knows you should avoid military linked businesses yet the australian taxpayer has been ,2022-07-21,True,@JusticeMyanmar,Org,Myanmar, any responsible visitor to myanmar knows you should avoid military linked businesses yet the australian taxpayer has been ,0,95,0_myanmar_burma_military_myanmars
1550449825249894401,MyanmarWitness,rt such strong accountability by the bbc showing the testimony of soldiers from the myanmar army and how they were ordered to ,2022-07-22,True,@MyanmarWitness,Org,Myanmar, such strong accountability by the bbc showing the testimony of soldiers from the myanmar army and how they were ordered to ,0,95,0_myanmar_burma_military_myanmars
1550447360869818370,MyanmarWitness,rt after some 35 people were killed and set ablaze in myanmar evidence shows individuals leaving towards a military base add ,2022-07-22,True,@MyanmarWitness,Org,Myanmar, after some 35 people were killed and set ablaze in myanmar evidence shows individuals leaving towards a military base add ,0,95,0_myanmar_burma_military_myanmars
