id,foundation_name,tweet,tweet_date,tweeted_by_foundation,query_term,handle_type,region,tweet_pp,Topic,Count,Name,prediction,probability,input
1532577168706117634,ChinHumanRights, welcomes the 2021 report on religious freedom in burma which references many of our documentation labeled it country of particular concern we now call on the us govt to follow up with concrete punitive actions on the junta ,2022-06-03,True,@ChinHumanRights,Org,Myanmar, welcomes the 2021 repo on religious freedom in burma which references many of our documentation labeled it country of paicular concern we now call on the us govt to follow up with concrete punitive actions on the junta ,0,95,0_myanmar_burma_military_myanmars,B-group,0.9993520379066467,the
1532577168706117634,ChinHumanRights, welcomes the 2021 report on religious freedom in burma which references many of our documentation labeled it country of particular concern we now call on the us govt to follow up with concrete punitive actions on the junta ,2022-06-03,True,@ChinHumanRights,Org,Myanmar, welcomes the 2021 repo on religious freedom in burma which references many of our documentation labeled it country of paicular concern we now call on the us govt to follow up with concrete punitive actions on the junta ,0,95,0_myanmar_burma_military_myanmars,I-group,0.9994238615036011,junta
1533252269201772544,Anfrel,its election day today in continues to urge authorities to take genuine efforts toward democratization and political reform in the country nonetheless anfrel wishes the people of cambodia a safe and peaceful ,2022-06-05,True,@Anfrel,Org,Asia,its election day today in continues to urge authorities to take genuine effos toward democratization and political reform in the country nonetheless anfrel wishes the people of cambodia a safe and peaceful ,1,65,1_elections_asian_free_here,B-event,0.9999741315841675,election
1533252269201772544,Anfrel,its election day today in continues to urge authorities to take genuine efforts toward democratization and political reform in the country nonetheless anfrel wishes the people of cambodia a safe and peaceful ,2022-06-05,True,@Anfrel,Org,Asia,its election day today in continues to urge authorities to take genuine effos toward democratization and political reform in the country nonetheless anfrel wishes the people of cambodia a safe and peaceful ,1,65,1_elections_asian_free_here,I-event,0.8400814533233643,day
1533252269201772544,Anfrel,its election day today in continues to urge authorities to take genuine efforts toward democratization and political reform in the country nonetheless anfrel wishes the people of cambodia a safe and peaceful ,2022-06-05,True,@Anfrel,Org,Asia,its election day today in continues to urge authorities to take genuine effos toward democratization and political reform in the country nonetheless anfrel wishes the people of cambodia a safe and peaceful ,1,65,1_elections_asian_free_here,B-location,0.9999805688858032,cambodia
1533632681618964481,PVamplify,rt nd burma joins csos and members including association of human rights defenders and promoters ,2022-06-06,True,@PVamplify,Org,Myanmar, nd burma joins csos and members including association of human rights defenders and promoters ,-1,168,-1_people_at_to_in,B-person,0.9998014569282532,
1533632681618964481,PVamplify,rt nd burma joins csos and members including association of human rights defenders and promoters ,2022-06-06,True,@PVamplify,Org,Myanmar, nd burma joins csos and members including association of human rights defenders and promoters ,-1,168,-1_people_at_to_in,I-person,0.999829888343811,nd
1533632681618964481,PVamplify,rt nd burma joins csos and members including association of human rights defenders and promoters ,2022-06-06,True,@PVamplify,Org,Myanmar, nd burma joins csos and members including association of human rights defenders and promoters ,-1,168,-1_people_at_to_in,I-person,0.9999911785125732,burma
1533632681618964481,PVamplify,rt nd burma joins csos and members including association of human rights defenders and promoters ,2022-06-06,True,@PVamplify,Org,Myanmar, nd burma joins csos and members including association of human rights defenders and promoters ,-1,168,-1_people_at_to_in,B-group,0.9998977184295654,joins
1533632681618964481,PVamplify,rt nd burma joins csos and members including association of human rights defenders and promoters ,2022-06-06,True,@PVamplify,Org,Myanmar, nd burma joins csos and members including association of human rights defenders and promoters ,-1,168,-1_people_at_to_in,I-group,0.9999610185623169,csos
1533806084867207173,NUGMyanmar,rt on 05 06 22 union ministers of h e h e had a meeting with myanmar community includi ,2022-06-06,True,@NUGMyanmar,Govt,Myanmar, on 05 06 22 union ministers of h e h e had a meeting with myanmar community includi ,0,95,0_myanmar_burma_military_myanmars,B-person,0.9127712845802307,of
1533806084867207173,NUGMyanmar,rt on 05 06 22 union ministers of h e h e had a meeting with myanmar community includi ,2022-06-06,True,@NUGMyanmar,Govt,Myanmar, on 05 06 22 union ministers of h e h e had a meeting with myanmar community includi ,0,95,0_myanmar_burma_military_myanmars,I-person,0.9884418249130249,h
1533806084867207173,NUGMyanmar,rt on 05 06 22 union ministers of h e h e had a meeting with myanmar community includi ,2022-06-06,True,@NUGMyanmar,Govt,Myanmar, on 05 06 22 union ministers of h e h e had a meeting with myanmar community includi ,0,95,0_myanmar_burma_military_myanmars,I-person,0.9591242074966431,e
1533806084867207173,NUGMyanmar,rt on 05 06 22 union ministers of h e h e had a meeting with myanmar community includi ,2022-06-06,True,@NUGMyanmar,Govt,Myanmar, on 05 06 22 union ministers of h e h e had a meeting with myanmar community includi ,0,95,0_myanmar_burma_military_myanmars,I-person,0.9729716181755066,h
1533806084867207173,NUGMyanmar,rt on 05 06 22 union ministers of h e h e had a meeting with myanmar community includi ,2022-06-06,True,@NUGMyanmar,Govt,Myanmar, on 05 06 22 union ministers of h e h e had a meeting with myanmar community includi ,0,95,0_myanmar_burma_military_myanmars,B-group,0.9999405145645142,with
1533806084867207173,NUGMyanmar,rt on 05 06 22 union ministers of h e h e had a meeting with myanmar community includi ,2022-06-06,True,@NUGMyanmar,Govt,Myanmar, on 05 06 22 union ministers of h e h e had a meeting with myanmar community includi ,0,95,0_myanmar_burma_military_myanmars,I-group,0.9999347925186157,myanmar
1533734108131692544,NUGMyanmar,rt joint statement of interim chin national consultative council and ministry of humanitarian affairs and disaster management o ,2022-06-06,True,@NUGMyanmar,Govt,Myanmar, joint statement of interim chin national consultative council and ministry of humanitarian affairs and disaster management o ,-1,168,-1_people_at_to_in,B-group,0.8729011416435242,interim
1533734108131692544,NUGMyanmar,rt joint statement of interim chin national consultative council and ministry of humanitarian affairs and disaster management o ,2022-06-06,True,@NUGMyanmar,Govt,Myanmar, joint statement of interim chin national consultative council and ministry of humanitarian affairs and disaster management o ,-1,168,-1_people_at_to_in,I-group,0.9982833862304688,chin
1533734108131692544,NUGMyanmar,rt joint statement of interim chin national consultative council and ministry of humanitarian affairs and disaster management o ,2022-06-06,True,@NUGMyanmar,Govt,Myanmar, joint statement of interim chin national consultative council and ministry of humanitarian affairs and disaster management o ,-1,168,-1_people_at_to_in,I-group,0.9998084902763367,national
1533734108131692544,NUGMyanmar,rt joint statement of interim chin national consultative council and ministry of humanitarian affairs and disaster management o ,2022-06-06,True,@NUGMyanmar,Govt,Myanmar, joint statement of interim chin national consultative council and ministry of humanitarian affairs and disaster management o ,-1,168,-1_people_at_to_in,I-group,0.9999024868011475,consultative
1533734108131692544,NUGMyanmar,rt joint statement of interim chin national consultative council and ministry of humanitarian affairs and disaster management o ,2022-06-06,True,@NUGMyanmar,Govt,Myanmar, joint statement of interim chin national consultative council and ministry of humanitarian affairs and disaster management o ,-1,168,-1_people_at_to_in,B-group,0.9811524152755737,and
1533814660494790658,Altsean,rt the juntas violence has reached unprecedented levels in may no idps exceeded 1 mil for the 1st time no people killed ,2022-06-06,True,@Altsean,Org,Myanmar, the juntas violence has reached unprecedented levels in may no idps exceeded 1 mil for the 1st time no people killed ,2,61,2_junta_13_juntas_they,B-group,0.9998717308044434,the
1533814660494790658,Altsean,rt the juntas violence has reached unprecedented levels in may no idps exceeded 1 mil for the 1st time no people killed ,2022-06-06,True,@Altsean,Org,Myanmar, the juntas violence has reached unprecedented levels in may no idps exceeded 1 mil for the 1st time no people killed ,2,61,2_junta_13_juntas_they,I-group,0.9999856948852539,juntas
1533619683588308992,Anfrel,rt yes on the election atmosphere leading up to commune polls undemocratic elements in the current legal fra ,2022-06-06,True,@Anfrel,Org,Asia, yes on the election atmosphere leading up to commune polls undemocratic elements in the current legal fra ,1,65,1_elections_asian_free_here,B-event,0.4372343122959137,to
1533619683588308992,Anfrel,rt yes on the election atmosphere leading up to commune polls undemocratic elements in the current legal fra ,2022-06-06,True,@Anfrel,Org,Asia, yes on the election atmosphere leading up to commune polls undemocratic elements in the current legal fra ,1,65,1_elections_asian_free_here,I-event,0.9582995176315308,commune
1533648448603705344,JusticeMyanmar,rt myanmar s military regime tries to resolve the power crisis by approving a controversial dam proposal in shan changing the ,2022-06-06,True,@JusticeMyanmar,Org,Myanmar, myanmar s military regime tries to resolve the power crisis by approving a controversial dam proposal in shan changing the ,0,95,0_myanmar_burma_military_myanmars,B-person,0.9999710321426392,
1533648448603705344,JusticeMyanmar,rt myanmar s military regime tries to resolve the power crisis by approving a controversial dam proposal in shan changing the ,2022-06-06,True,@JusticeMyanmar,Org,Myanmar, myanmar s military regime tries to resolve the power crisis by approving a controversial dam proposal in shan changing the ,0,95,0_myanmar_burma_military_myanmars,I-person,0.9999490976333618,myanmar
1533648448603705344,JusticeMyanmar,rt myanmar s military regime tries to resolve the power crisis by approving a controversial dam proposal in shan changing the ,2022-06-06,True,@JusticeMyanmar,Org,Myanmar, myanmar s military regime tries to resolve the power crisis by approving a controversial dam proposal in shan changing the ,0,95,0_myanmar_burma_military_myanmars,B-group,0.9940730929374695,s
1533648448603705344,JusticeMyanmar,rt myanmar s military regime tries to resolve the power crisis by approving a controversial dam proposal in shan changing the ,2022-06-06,True,@JusticeMyanmar,Org,Myanmar, myanmar s military regime tries to resolve the power crisis by approving a controversial dam proposal in shan changing the ,0,95,0_myanmar_burma_military_myanmars,I-group,0.9956172704696655,military
1533648448603705344,JusticeMyanmar,rt myanmar s military regime tries to resolve the power crisis by approving a controversial dam proposal in shan changing the ,2022-06-06,True,@JusticeMyanmar,Org,Myanmar, myanmar s military regime tries to resolve the power crisis by approving a controversial dam proposal in shan changing the ,0,95,0_myanmar_burma_military_myanmars,B-location,0.9999850988388062,in
1533648448603705344,JusticeMyanmar,rt myanmar s military regime tries to resolve the power crisis by approving a controversial dam proposal in shan changing the ,2022-06-06,True,@JusticeMyanmar,Org,Myanmar, myanmar s military regime tries to resolve the power crisis by approving a controversial dam proposal in shan changing the ,0,95,0_myanmar_burma_military_myanmars,I-location,0.9999797344207764,shan
1533970442720903168,aapp_burma,rt ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2022-06-07,True,@aapp_burma,Org,Myanmar, ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2,61,2_junta_13_juntas_they,B-person,0.9078595638275146,ko
1533970442720903168,aapp_burma,rt ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2022-06-07,True,@aapp_burma,Org,Myanmar, ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2,61,2_junta_13_juntas_they,I-person,0.9999767541885376,paing
1533970442720903168,aapp_burma,rt ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2022-06-07,True,@aapp_burma,Org,Myanmar, ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2,61,2_junta_13_juntas_they,I-person,0.999984622001648,khoon
1533970442720903168,aapp_burma,rt ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2022-06-07,True,@aapp_burma,Org,Myanmar, ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2,61,2_junta_13_juntas_they,I-person,0.9999902248382568,thar
1533970442720903168,aapp_burma,rt ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2022-06-07,True,@aapp_burma,Org,Myanmar, ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2,61,2_junta_13_juntas_they,B-person,0.7525503039360046,ko
1533970442720903168,aapp_burma,rt ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2022-06-07,True,@aapp_burma,Org,Myanmar, ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2,61,2_junta_13_juntas_they,I-person,0.9999450445175171,thura
1533970442720903168,aapp_burma,rt ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2022-06-07,True,@aapp_burma,Org,Myanmar, ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2,61,2_junta_13_juntas_they,I-person,0.9999524354934692,thet
1533970442720903168,aapp_burma,rt ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2022-06-07,True,@aapp_burma,Org,Myanmar, ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2,61,2_junta_13_juntas_they,I-person,0.9998127818107605,bhone
1533970442720903168,aapp_burma,rt ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2022-06-07,True,@aapp_burma,Org,Myanmar, ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2,61,2_junta_13_juntas_they,I-person,0.9992421865463257,shan
1533970442720903168,aapp_burma,rt ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2022-06-07,True,@aapp_burma,Org,Myanmar, ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2,61,2_junta_13_juntas_they,B-location,0.9958899617195129,of
1533970442720903168,aapp_burma,rt ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2022-06-07,True,@aapp_burma,Org,Myanmar, ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2,61,2_junta_13_juntas_they,I-location,0.9995217323303223,minbu
1533970442720903168,aapp_burma,rt ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2022-06-07,True,@aapp_burma,Org,Myanmar, ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2,61,2_junta_13_juntas_they,B-group,0.9995824694633484,township
1533970442720903168,aapp_burma,rt ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2022-06-07,True,@aapp_burma,Org,Myanmar, ko paing khoon thar and ko thura thet bhone shan members of ec of minbu township studentsunion were sentenced to 3yrs in ,2,61,2_junta_13_juntas_they,I-group,0.9715110063552856,studentsunion
1534136194573168640,OCHAAsiaPac,rt accountability builds trust im happy we share such comprehensive information in our work at central and local level brav ,2022-06-07,True,@OCHAAsiaPac,Org,Asia Pacific, accountability builds trust im happy we share such comprehensive information in our work at central and local level brav ,-1,168,-1_people_at_to_in,B-location,0.9996387958526611,at
1534136194573168640,OCHAAsiaPac,rt accountability builds trust im happy we share such comprehensive information in our work at central and local level brav ,2022-06-07,True,@OCHAAsiaPac,Org,Asia Pacific, accountability builds trust im happy we share such comprehensive information in our work at central and local level brav ,-1,168,-1_people_at_to_in,B-location,0.9850403070449829,and
1534157898619797505,Altsean,rt altsean burma wishes every in and around the world a very happy pride month never forget that the first ever ,2022-06-07,True,@Altsean,Org,Myanmar, altsean burma wishes every in and around the world a very happy pride month never forget that the first ever ,0,95,0_myanmar_burma_military_myanmars,B-person,0.9999828338623047,
1534157898619797505,Altsean,rt altsean burma wishes every in and around the world a very happy pride month never forget that the first ever ,2022-06-07,True,@Altsean,Org,Myanmar, altsean burma wishes every in and around the world a very happy pride month never forget that the first ever ,0,95,0_myanmar_burma_military_myanmars,I-person,0.9999836683273315,altsean
1534157898619797505,Altsean,rt altsean burma wishes every in and around the world a very happy pride month never forget that the first ever ,2022-06-07,True,@Altsean,Org,Myanmar, altsean burma wishes every in and around the world a very happy pride month never forget that the first ever ,0,95,0_myanmar_burma_military_myanmars,I-person,0.9999933242797852,burma
1534157898619797505,Altsean,rt altsean burma wishes every in and around the world a very happy pride month never forget that the first ever ,2022-06-07,True,@Altsean,Org,Myanmar, altsean burma wishes every in and around the world a very happy pride month never forget that the first ever ,0,95,0_myanmar_burma_military_myanmars,B-event,0.999988317489624,happy
1534157898619797505,Altsean,rt altsean burma wishes every in and around the world a very happy pride month never forget that the first ever ,2022-06-07,True,@Altsean,Org,Myanmar, altsean burma wishes every in and around the world a very happy pride month never forget that the first ever ,0,95,0_myanmar_burma_military_myanmars,I-event,0.9999895095825195,pride
1534098953830006784,cvdom2021,rt could stop using the word shadow government shadow government has an implied meaning that there is ,2022-06-07,True,@cvdom2021,Movement,Myanmar, could stop using the word shadow government shadow government has an implied meaning that there is ,-1,168,-1_people_at_to_in,B-creative_work,0.5729663372039795,word
1534098953830006784,cvdom2021,rt could stop using the word shadow government shadow government has an implied meaning that there is ,2022-06-07,True,@cvdom2021,Movement,Myanmar, could stop using the word shadow government shadow government has an implied meaning that there is ,-1,168,-1_people_at_to_in,I-creative_work,0.544009804725647,shadow
1534098953830006784,cvdom2021,rt could stop using the word shadow government shadow government has an implied meaning that there is ,2022-06-07,True,@cvdom2021,Movement,Myanmar, could stop using the word shadow government shadow government has an implied meaning that there is ,-1,168,-1_people_at_to_in,B-creative_work,0.5816472172737122,government
1534098953830006784,cvdom2021,rt could stop using the word shadow government shadow government has an implied meaning that there is ,2022-06-07,True,@cvdom2021,Movement,Myanmar, could stop using the word shadow government shadow government has an implied meaning that there is ,-1,168,-1_people_at_to_in,I-creative_work,0.7617777585983276,shadow
1534171432246050816,ChinHumanRights,chin represents more than one tenth of the 1 million displaced persons across the country although they constitute only 1 percent of the population of according to data documented by ,2022-06-07,True,@ChinHumanRights,Org,Myanmar,chin represents more than one tenth of the 1 million displaced persons across the country although they constitute only 1 percent of the population of according to data documented by ,-1,168,-1_people_at_to_in,B-location,0.9999773502349854,chin
1534407957613400065,WITNESS_Asia,rt lawyers and activists can make a collection plan to gather essential videos and images that can help prove responsibility f ,2022-06-08,True,@WITNESS_Asia,Org,Asia, lawyers and activists can make a collection plan to gather essential videos and images that can help prove responsibility f ,-1,168,-1_people_at_to_in,B-group,0.996207594871521,and
1534407957613400065,WITNESS_Asia,rt lawyers and activists can make a collection plan to gather essential videos and images that can help prove responsibility f ,2022-06-08,True,@WITNESS_Asia,Org,Asia, lawyers and activists can make a collection plan to gather essential videos and images that can help prove responsibility f ,-1,168,-1_people_at_to_in,B-product,0.8876367807388306,essential
1534544372402110464,Altsean,rt the juntas attack on democracy is relentless by mid may they had arrested 917 nld members 701 are still in detention ,2022-06-08,True,@Altsean,Org,Myanmar, the juntas attack on democracy is relentless by mid may they had arrested 917 nld members 701 are still in detention ,2,61,2_junta_13_juntas_they,B-group,0.9997157454490662,the
1534544372402110464,Altsean,rt the juntas attack on democracy is relentless by mid may they had arrested 917 nld members 701 are still in detention ,2022-06-08,True,@Altsean,Org,Myanmar, the juntas attack on democracy is relentless by mid may they had arrested 917 nld members 701 are still in detention ,2,61,2_junta_13_juntas_they,I-group,0.9999816417694092,juntas
1534544372402110464,Altsean,rt the juntas attack on democracy is relentless by mid may they had arrested 917 nld members 701 are still in detention ,2022-06-08,True,@Altsean,Org,Myanmar, the juntas attack on democracy is relentless by mid may they had arrested 917 nld members 701 are still in detention ,2,61,2_junta_13_juntas_they,B-group,0.998512327671051,on
1534530070169387008,ChinHumanRights, is excited to have our former colleague back aboard our team in a different capacity in collaboration with harvard law to focus on investigating gathering and preserving evidence of grave human rights abuses for future accountabilty ,2022-06-08,True,@ChinHumanRights,Org,Myanmar, is excited to have our former colleague back aboard our team in a different capacity in collaboration with harvard law to focus on investigating gathering and preserving evidence of grave human rights abuses for future accountabilty ,5,26,5_rights_human_violations_abuses,B-group,0.9905952215194702,with
1534530070169387008,ChinHumanRights, is excited to have our former colleague back aboard our team in a different capacity in collaboration with harvard law to focus on investigating gathering and preserving evidence of grave human rights abuses for future accountabilty ,2022-06-08,True,@ChinHumanRights,Org,Myanmar, is excited to have our former colleague back aboard our team in a different capacity in collaboration with harvard law to focus on investigating gathering and preserving evidence of grave human rights abuses for future accountabilty ,5,26,5_rights_human_violations_abuses,I-group,0.9699610471725464,harvard
1534345823697661952,JusticeMyanmar,rt response to lin from the people of are united in their opposition to the junta and have clearly dem ,2022-06-08,True,@JusticeMyanmar,Org,Myanmar, response to lin from the people of are united in their opposition to the junta and have clearly dem ,2,61,2_junta_13_juntas_they,B-corporation,0.7009762525558472,the
1534345823697661952,JusticeMyanmar,rt response to lin from the people of are united in their opposition to the junta and have clearly dem ,2022-06-08,True,@JusticeMyanmar,Org,Myanmar, response to lin from the people of are united in their opposition to the junta and have clearly dem ,2,61,2_junta_13_juntas_they,I-corporation,0.5768673419952393,junta
1534398771999690753,nslwin,rt join the movement on june 13 and wear black  https ,2022-06-08,True,@nslwin,Activist,Myanmar, join the movement on june 13 and wear black  https ,7,25,7_miss_dont_series_30am,B-location,0.9998408555984497,on
1534398771999690753,nslwin,rt join the movement on june 13 and wear black  https ,2022-06-08,True,@nslwin,Activist,Myanmar, join the movement on june 13 and wear black  https ,7,25,7_miss_dont_series_30am,I-location,0.9997342228889465,june
1534762462637064195,Anfrel, here are the incidents and developments in that the asian network for free elections monitored from 30 may 5 june 2022  read the full update here ,2022-06-09,True,@Anfrel,Org,Asia, here are the incidents and developments in that the asian network for free elections monitored from 30 may 5 june 2022  read the full update here ,1,65,1_elections_asian_free_here,B-location,0.9991664886474609,the
1534762462637064195,Anfrel, here are the incidents and developments in that the asian network for free elections monitored from 30 may 5 june 2022  read the full update here ,2022-06-09,True,@Anfrel,Org,Asia, here are the incidents and developments in that the asian network for free elections monitored from 30 may 5 june 2022  read the full update here ,1,65,1_elections_asian_free_here,I-location,0.9997910857200623,asian
1534888562419585030,JusticeMyanmar,rt as it is cover tweet gallery 1 ,2022-06-09,True,@JusticeMyanmar,Org,Myanmar, as it is cover tweet gallery 1 ,-1,168,-1_people_at_to_in,B-creative_work,0.9978587031364441,cover
1534888562419585030,JusticeMyanmar,rt as it is cover tweet gallery 1 ,2022-06-09,True,@JusticeMyanmar,Org,Myanmar, as it is cover tweet gallery 1 ,-1,168,-1_people_at_to_in,I-creative_work,0.9996734857559204,tweet
1534888562419585030,JusticeMyanmar,rt as it is cover tweet gallery 1 ,2022-06-09,True,@JusticeMyanmar,Org,Myanmar, as it is cover tweet gallery 1 ,-1,168,-1_people_at_to_in,I-creative_work,0.9949672818183899,gallery
1535234340694523905,Altsean,rt s junta has changed the voting system to rig the next election they continue to judicially persecute nld officials ,2022-06-10,True,@Altsean,Org,Myanmar, s junta has changed the voting system to rig the next election they continue to judicially persecute nld officials ,2,61,2_junta_13_juntas_they,B-group,0.974695086479187,s
1535234340694523905,Altsean,rt s junta has changed the voting system to rig the next election they continue to judicially persecute nld officials ,2022-06-10,True,@Altsean,Org,Myanmar, s junta has changed the voting system to rig the next election they continue to judicially persecute nld officials ,2,61,2_junta_13_juntas_they,I-group,0.9998563528060913,junta
1535979860421656576,cvdom2021,rt very true friends lets get rid of the old and disgusting dictators together victory to the people of myanmar ,2022-06-12,True,@cvdom2021,Movement,Myanmar, very true friends lets get rid of the old and disgusting dictators together victory to the people of myanmar ,0,95,0_myanmar_burma_military_myanmars,B-location,0.9999431371688843,of
1535979860421656576,cvdom2021,rt very true friends lets get rid of the old and disgusting dictators together victory to the people of myanmar ,2022-06-12,True,@cvdom2021,Movement,Myanmar, very true friends lets get rid of the old and disgusting dictators together victory to the people of myanmar ,0,95,0_myanmar_burma_military_myanmars,I-location,0.9999526739120483,myanmar
1536023086482526209,Gambia_MOJ,moj ictj regional consultations on the draft reparations bill white paper sensitisation culminated in sintet wcr it has been an engaging exercise is committed to an inclusive consultative and participatory implementation process of the trrc recommendations ,2022-06-12,True,@Gambia_MOJ,Govt,Gambia,moj ictj regional consultations on the draft reparations bill white paper sensitisation culminated in sintet wcr it has been an engaging exercise is committed to an inclusive consultative and paicipatory implementation process of the trrc recommendations ,-1,168,-1_people_at_to_in,B-product,0.9991981387138367,draft
1536023086482526209,Gambia_MOJ,moj ictj regional consultations on the draft reparations bill white paper sensitisation culminated in sintet wcr it has been an engaging exercise is committed to an inclusive consultative and participatory implementation process of the trrc recommendations ,2022-06-12,True,@Gambia_MOJ,Govt,Gambia,moj ictj regional consultations on the draft reparations bill white paper sensitisation culminated in sintet wcr it has been an engaging exercise is committed to an inclusive consultative and paicipatory implementation process of the trrc recommendations ,-1,168,-1_people_at_to_in,I-product,0.9997463822364807,reparations
1536023086482526209,Gambia_MOJ,moj ictj regional consultations on the draft reparations bill white paper sensitisation culminated in sintet wcr it has been an engaging exercise is committed to an inclusive consultative and participatory implementation process of the trrc recommendations ,2022-06-12,True,@Gambia_MOJ,Govt,Gambia,moj ictj regional consultations on the draft reparations bill white paper sensitisation culminated in sintet wcr it has been an engaging exercise is committed to an inclusive consultative and paicipatory implementation process of the trrc recommendations ,-1,168,-1_people_at_to_in,I-product,0.9997575879096985,bill
1536023086482526209,Gambia_MOJ,moj ictj regional consultations on the draft reparations bill white paper sensitisation culminated in sintet wcr it has been an engaging exercise is committed to an inclusive consultative and participatory implementation process of the trrc recommendations ,2022-06-12,True,@Gambia_MOJ,Govt,Gambia,moj ictj regional consultations on the draft reparations bill white paper sensitisation culminated in sintet wcr it has been an engaging exercise is committed to an inclusive consultative and paicipatory implementation process of the trrc recommendations ,-1,168,-1_people_at_to_in,I-product,0.7919436693191528,white
1536340688132251648,JusticeMyanmar,rt a new report by activists has shown that the owner of star sapphire group a crony business with ties to c ,2022-06-13,True,@JusticeMyanmar,Org,Myanmar, a new repo by activists has shown that the owner of star sapphire group a crony business with ties to c ,4,28,4_2022_repo_observation_icymi,B-group,0.979861855506897,by
1536340688132251648,JusticeMyanmar,rt a new report by activists has shown that the owner of star sapphire group a crony business with ties to c ,2022-06-13,True,@JusticeMyanmar,Org,Myanmar, a new repo by activists has shown that the owner of star sapphire group a crony business with ties to c ,4,28,4_2022_repo_observation_icymi,B-corporation,0.9975929856300354,of
1536340688132251648,JusticeMyanmar,rt a new report by activists has shown that the owner of star sapphire group a crony business with ties to c ,2022-06-13,True,@JusticeMyanmar,Org,Myanmar, a new repo by activists has shown that the owner of star sapphire group a crony business with ties to c ,4,28,4_2022_repo_observation_icymi,I-corporation,0.9952225089073181,star
1536340688132251648,JusticeMyanmar,rt a new report by activists has shown that the owner of star sapphire group a crony business with ties to c ,2022-06-13,True,@JusticeMyanmar,Org,Myanmar, a new repo by activists has shown that the owner of star sapphire group a crony business with ties to c ,4,28,4_2022_repo_observation_icymi,I-corporation,0.9827619194984436,sapphire
1536653941760401408,Anfrel, here are the incidents and developments in that the asian network for free elections monitored from 6 12 june 2022  read the full update here ,2022-06-14,True,@Anfrel,Org,Asia, here are the incidents and developments in that the asian network for free elections monitored from 6 12 june 2022  read the full update here ,1,65,1_elections_asian_free_here,B-location,0.9993003606796265,the
1536653941760401408,Anfrel, here are the incidents and developments in that the asian network for free elections monitored from 6 12 june 2022  read the full update here ,2022-06-14,True,@Anfrel,Org,Asia, here are the incidents and developments in that the asian network for free elections monitored from 6 12 june 2022  read the full update here ,1,65,1_elections_asian_free_here,I-location,0.9998099207878113,asian
1536967027234983937,OCHAAsiaPac,rt five years on from the world humanitarian summit and where are we well the has taken stock in this new rep ,2022-06-15,True,@OCHAAsiaPac,Org,Asia Pacific, five years on from the world humanitarian summit and where are we well the has taken stock in this new rep ,3,31,3_humanitarian_beyond_five_point,B-event,0.9999730587005615,the
1536967027234983937,OCHAAsiaPac,rt five years on from the world humanitarian summit and where are we well the has taken stock in this new rep ,2022-06-15,True,@OCHAAsiaPac,Org,Asia Pacific, five years on from the world humanitarian summit and where are we well the has taken stock in this new rep ,3,31,3_humanitarian_beyond_five_point,I-event,0.9999880790710449,world
1536967027234983937,OCHAAsiaPac,rt five years on from the world humanitarian summit and where are we well the has taken stock in this new rep ,2022-06-15,True,@OCHAAsiaPac,Org,Asia Pacific, five years on from the world humanitarian summit and where are we well the has taken stock in this new rep ,3,31,3_humanitarian_beyond_five_point,I-event,0.9999895095825195,humanitarian
